samplename	original_varname	acc_varname	groupid	count	percentage	notes
Feurdean_a3	Asteraceae subf. Asteroideae	Asteraceae subf. Asteroideae	HERB	5	1.1111111	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Feurdean_a3	Brassicaceae	Brassicaceae	HERB	2	0.44444444	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Feurdean_a3	Centaurea	Centaurea	HERB	1	0.22222222	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Feurdean_a3	Cerealia	Cerealia-type	HERB	3	0.66666667	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Feurdean_a3	Secale	Cerealia-type	HERB	1	0.22222222	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Feurdean_a3	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	4	0.88888889	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Feurdean_a3	Cyperaceae	Cyperaceae	HERB	7	1.5555556	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Feurdean_a3	Cannabis-type	Humulus/Cannabis	HERB	4	0.88888889	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Feurdean_a3	Lamiaceae	Lamiaceae	HERB	1	0.22222222	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Feurdean_a3	Odontites	Odontites-type	HERB	2	0.44444444	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Feurdean_a3	Plantago lanceolata	Plantago lanceolata-type	HERB	3	0.66666667	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Feurdean_a3	Plantago major-type	Plantago major	HERB	3	0.66666667	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Feurdean_a3	Poaceae	Poaceae	HERB	21	4.6666667	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Feurdean_a3	Polygonaceae	Polygonaceae	HERB	1	0.22222222	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Feurdean_a3	Ranunculaceae	Ranunculaceae	HERB	5	1.1111111	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Feurdean_a3	Rubiaceae	Rubiaceae	HERB	2	0.44444444	Inconsistent at the groupID and higher_groupID levels between EPD and NEOTOMA. Going for EPD groupID.
Feurdean_a3	Rumex	Rumex/Oxyria	HERB	1	0.22222222	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Feurdean_a3	Scrophulariaceae	Scrophulariaceae (colporate-reticulate)	HERB	7	1.5555556	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Feurdean_a3	Urtica	Urtica	HERB	2	0.44444444	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Feurdean_a3	Typha/Sparganium-type	Typha/Sparganium	AQUA	1	0.22222222	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Feurdean_a3	Monolete spores	Monolete fern spores	VACR	8	1.7777778	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Feurdean_a3	Sphagnum	Sphagnum	NOPO	17		GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Feurdean_a3	Trilete spores	Trilete spore(s)	VACR	1	0.22222222	GroupID taken from POLNET. Only one taxon matched that acc_varname.
