samplename	original_varname	acc_varname	groupid	count	percentage	notes
Lazarova_a10	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	2	0.056465274	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lazarova_a10	Taraxacum-type	Crepis-type	HERB	5	0.14116318	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lazarova_a10	Cyperaceae	Cyperaceae	HERB	3	0.084697911	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Lazarova_a10	Fabaceae	Fabaceae	HERB	2	0.056465274	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Lazarova_a10	Geranium	Geranium	HERB	1	0.028232637	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Lazarova_a10	Geum	Geum-type	HERB	1	0.028232637	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lazarova_a10	Humulus/Cannabis	Humulus/Cannabis	HERB	1	0.028232637	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lazarova_a10	Lamiaceae	Lamiaceae	HERB	1	0.028232637	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Lazarova_a10	Plantago lanceolata	Plantago lanceolata-type	HERB	7	0.19762846	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lazarova_a10	Poaceae	Poaceae	HERB	27	0.7622812	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Lazarova_a10	Primulaceae	Primulaceae	HERB	1	0.028232637	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Lazarova_a10	Ranunculaceae	Ranunculaceae	HERB	22	0.62111801	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Lazarova_a10	Rubiaceae	Rubiaceae	HERB	2	0.056465274	Inconsistent at the groupID and higher_groupID levels between EPD and NEOTOMA. Going for EPD groupID.
Lazarova_a10	Rumex	Rumex/Oxyria	HERB	3	0.084697911	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lazarova_a10	Saxifragaceae	Saxifragaceae	HERB	2	0.056465274	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Lazarova_a10	Triticum-type	Triticum-type	HERB	1	0.028232637	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lazarova_a10	Verbascum-type	Verbascum	HERB	2	0.056465274	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lazarova_a10	Equisetum	Equisetum	VACR	1	0.028232637	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Lazarova_a10	Polypodiaceae	Monolete fern spores	VACR	4	0.11293055	GroupID taken from POLNET. Only one taxon matched that acc_varname.
