	samplename	var_	count	acc_var_	original_varname	acc_varname	groupid	notes
46	Furlanetto_a16	663	4	663	Urtica	Urtica	HERB	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
47	Furlanetto_a16	664	1	664	Verbascum	Verbascum	HERB	GroupID taken from POLNET. Only one taxon matched that acc_varname.
48	Furlanetto_a16	61	3	61	Cyperaceae	Cyperaceae	HERB	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
49	Furlanetto_a16	676	1	167	Polypodiaceae (spore monolete undiff.)	Monolete fern spores	VACR	GroupID taken from POLNET. Only one taxon matched that acc_varname.
50	Furlanetto_a16	681	5	295	Spora trilete	Trilete spore(s)	VACR	GroupID taken from POLNET. Only one taxon matched that acc_varname.
51	Furlanetto_a16	698	21	698	Assulina	Assulina	RHIZ	GroupID taken from POLNET. Only one taxon matched that acc_varname.
52	Furlanetto_a16	699	2	699	Charcoal 10-50	Charcoal 10-50¦m	CHAR	GroupID taken from POLNET. Only one taxon matched that acc_varname.
53	Furlanetto_a16	701	8.1	701	Conc charcoal 10-50	Charcoal 10-50¦m concentration	CHAR	GroupID taken from POLNET. Only one taxon matched that acc_varname.
54	Furlanetto_a16	571	137	571	Lycopodium (counted)	Lycopodium (counted)	NOPO	GroupID taken from spreadsheet
55	Furlanetto_a16	703	55752	703	Lycopodium (added)	Lycopodium (added)	NOPO	GroupID taken from spreadsheet
56	Furlanetto_a16	705	100	704	Sample quantity (cm3)	Volume of sample (cm3)	NOPO	GroupID taken from POLNET. Only one taxon matched that acc_varname.
57	Furlanetto_a16	706	2535	706	Pollen concentration	Concentration pollen	NOPO	GroupID taken from POLNET. Only one taxon matched that acc_varname.
