	samplename	var_	count	acc_var_	original_varname	acc_varname	groupid	notes
16	Leipe_a7	2906	1	11	Ericaceae undifferentiated	Ericales (tetrad)	DWAR	GroupID taken from POLNET. Only one taxon matched that acc_varname.
17	Leipe_a7	61	7	61	Cyperaceae	Cyperaceae	HERB	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
18	Leipe_a7	2928	15	106	Poaceae undifferentiated	Poaceae	HERB	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
19	Leipe_a7	2929	2	106	Poaceae wildgrass-type	Poaceae	HERB	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
20	Leipe_a7	2930	1	50	Poaceae cereal-type	Cerealia-type	HERB	GroupID taken from POLNET. Only one taxon matched that acc_varname.
21	Leipe_a7	2931	452	52	Chenopodiaceae/Amaranthaceae undifferentiated	Chenopodiaceae/Amaranthaceae	HERB	GroupID taken from POLNET. Only one taxon matched that acc_varname.
22	Leipe_a7	37	14	37	Artemisia	Artemisia	HERB	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
23	Leipe_a7	2934	2	251	Saussurea-type	Saussurea-type	HERB	GroupID taken from POLNET. Only one taxon matched that acc_varname.
24	Leipe_a7	2936	8	53	Asteraceae subfam. Cichorioideae undifferentiated	Asteraceae subf. Cichorioideae	HERB	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
25	Leipe_a7	2937	6	1252	Hieracium-type	Crepis-type	HERB	GroupID taken from POLNET. Only one taxon matched that acc_varname.
26	Leipe_a7	1343	2	1252	Taraxacum-type	Crepis-type	HERB	GroupID taken from POLNET. Only one taxon matched that acc_varname.
27	Leipe_a7	1088	8	278	Polygonum aviculare-type	Polygonum aviculare-type	HERB	GroupID taken from POLNET. Only one taxon matched that acc_varname.
28	Leipe_a7	2938	8	2938	Polygonum cognatum/molliaeforme-type	Polygonum cognatum	HERB	GroupID taken from POLNET. Only one taxon matched that acc_varname.
29	Leipe_a7	2939	2	2939	Polygonum polycnemoides-type	Polygonum polycnemoides	HERB	GroupID taken from spreadsheet
30	Leipe_a7	2940	3	2940	Knorringia	Knorringia	HERB	GroupID taken from spreadsheet
31	Leipe_a7	2941	1	159	Aconogonon	Polygonaceae	HERB	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
32	Leipe_a7	68	2	68	Euphorbia	Euphorbia	HERB	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
33	Leipe_a7	1077	1	618	Gentiana pneumonanthe-type	Gentiana pneumonanthe-type	HERB	GroupID taken from POLNET. Only one taxon matched that acc_varname.
34	Leipe_a7	2946	3	2946	Gentianella tenella-type	Gentianella tenella-type	HERB	GroupID taken from POLNET. Only one taxon matched that acc_varname.
35	Leipe_a7	637	1	524	Potentilla-type	Potentilla-type	HERB	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
36	Leipe_a7	2966	1	2966	Stellera	Stellera	TRSH	GroupID taken from POLNET. Only one taxon matched that acc_varname.
37	Leipe_a7	1085	1	87	Plantago lanceolata-type	Plantago lanceolata-type	HERB	GroupID taken from POLNET. Only one taxon matched that acc_varname.
