samplename	original_varname	acc_varname	groupid	count	percentage	notes
Hjelle_a34	Cerastium fontanum type	Cerastium-type	HERB	1	0.08312552	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Hjelle_a34	Cirsium type	Cirsium	HERB	1	0.08312552	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Hjelle_a34	Cyperaceae	Cyperaceae	HERB	26	2.1612635	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Hjelle_a34	Filipendula	Filipendula	HERB	31	2.5768911	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Hjelle_a34	Hypericum	Hypericum	HERB	1	0.08312552	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Hjelle_a34	Achillea type	Matricaria-type	HERB	1	0.08312552	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Hjelle_a34	Melampyrum	Melampyrum	HERB	2	0.16625104	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Hjelle_a34	Narthecium	Narthecium	HERB	1	0.08312552	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Hjelle_a34	Plantago lanceolata	Plantago lanceolata-type	HERB	2	0.16625104	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Hjelle_a34	Poaceae	Poaceae	HERB	172	14.297589	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Hjelle_a34	Potentilla type	Potentilla-type	HERB	8	0.66500416	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Hjelle_a34	Ranunculus acris type	Ranunculus acris-type	HERB	6	0.49875312	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Hjelle_a34	Ranunculus sp.	Ranunculus-type	HERB	1	0.08312552	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Hjelle_a34	Rumex sect. Acetosa	Rumex acetosa-type	HERB	16	1.3300083	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Hjelle_a34	Rumex acetosella	Rumex acetosella	HERB	1	0.08312552	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Hjelle_a34	Rumex longifolius type	Rumex aquaticus-type	HERB	4	0.33250208	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Hjelle_a34	Scrophularia type	Scrophularia-type	HERB	1	0.08312552	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Hjelle_a34	Succisa	Succisa-type	HERB	2	0.16625104	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Hjelle_a34	Trifolium repens type	Trifolium repens-type	HERB	6	0.49875312	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Hjelle_a34	Urtica	Urtica	HERB	19	1.5793849	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Hjelle_a34	Valeriana	Valeriana	HERB	1	0.08312552	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Hjelle_a34	Verbascum	Verbascum	HERB	1	0.08312552	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Hjelle_a34	Ranunculus flammula type	Ranunculus flammula-type	HELO	1	0.08312552	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Hjelle_a34	Corroded	Indeterminable: corroded	INUN	3		GroupID taken from POLNET. Only one taxon matched that acc_varname.
Hjelle_a34	Gymnocarpium dryopteris type	Gymnocarpium dryopteris	VACR	7	0.58187864	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Hjelle_a34	Huperzia selago	Huperzia selago	VACR	1	0.08312552	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Hjelle_a34	Polypodiaceae	Monolete fern spores	VACR	178	14.796342	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Hjelle_a34	Polypodium vulgare	Polypodium	VACR	6	0.49875312	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Hjelle_a34	Pteridium	Pteridium aquilinum	VACR	4	0.33250208	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Hjelle_a34	Sphagnum	Sphagnum	NOPO	14		GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
